predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	year	ants_10	ants_11	pred	ants_mean	ants_max	logants	area	Mean(n_shoots)	Mean(h_shoot)	Mean(n_fl)	Mean(phen_index)	Mean(most_adv)	Mean(n_eggs)	Std Dev(n_shoots)	Std Dev(h_shoot)	Std Dev(n_fl)	Std Dev(phen_index)	Std Dev(most_adv)	Std Dev(n_eggs)	Mean(n_intact_fruits)	n_shoots_sta	h_shoot_sta	n_fl_sta	phen_index_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_rel
0	Bor012	Strand på Näsudden i Frisjön	85	2	17,7	1	3	3	0	0	0	NA	1	540	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,7555202	-0,2974576	-0,6034098	0,40296723	0,03923847	NA	1,26582278
0	Bor012	Strand på Näsudden i Frisjön	86	4	13,8	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	0,18888006	-0,8683655	-0,6034098	-1,5235693	-1,5303005	NA	0
0	Bor012	Strand på Näsudden i Frisjön	87	4	13	1	2	2	0	0	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	0,18888006	-0,9854748	-0,6034098	-0,560301	-0,745531	NA	0
0	Bor012	Strand på Näsudden i Frisjön	88	3	10,3	1	1	1	0	0	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,2833201	-1,3807187	-0,6034098	-1,5235693	-1,5303005	NA	0
0	Bor012	Strand på Näsudden i Frisjön	89	1	22,3	2	2	3	0	0	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-1,2277204	0,37592087	0,76797606	-0,560301	0,03923847	NA	0
0	Bor012	Strand på Näsudden i Frisjön	90	2	7,7	2	1,5	2	0	1	2	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,7555202	-1,761324	0,76797606	-1,0419352	-0,745531	NA	0
0	Bor012	Strand på Näsudden i Frisjön	91	2	14,1	1	3	3	0	0	0	NA	1	530	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,7555202	-0,8244495	-0,6034098	0,40296723	0,03923847	NA	1,26582278
0	Bor012	Strand på Näsudden i Frisjön	92	4	6,3	1	2	2	0	1	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	0,18888006	-1,9662653	-0,6034098	-0,560301	-0,745531	NA	0
0	Bor012	Strand på Näsudden i Frisjön	93	2	16,7	2	2	3	0	0	0	NA	2	690	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,7555202	-0,4438443	0,76797606	-0,560301	0,03923847	NA	2,53164557
0	Bor012	Strand på Näsudden i Frisjön	94	3	26,5	1	2	2	0	0	0	NA	1	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,2833201	0,99074473	-0,6034098	-0,560301	-0,745531	NA	1,26582278
0	Bor012	Strand på Näsudden i Frisjön	95	5	11,3	1	5	5	0	0	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	0,6610802	-1,2343321	-0,6034098	2,32950379	1,60877744	NA	0
0	Bor012	Strand på Näsudden i Frisjön	96	4	15,1	1	5	5	0	0	0	NA	1	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	0,18888006	-0,6780629	-0,6034098	2,32950379	1,60877744	NA	1,26582278
0	Bor012	Strand på Näsudden i Frisjön	97	5	17,8	1	1	1	0	0	0	NA	0	NA	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	0,6610802	-0,282819	-0,6034098	-1,5235693	-1,5303005	NA	0
0	Bor012	Strand på Näsudden i Frisjön	98	7	19,7	1	1	1	0	0	0	NA	1	530	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	1,60548048	-0,0046844	-0,6034098	-1,5235693	-1,5303005	NA	1,26582278
0	Bor012	Strand på Näsudden i Frisjön	99	1	14,9	2	1,5	2	0	0	0	NA	1	410	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-1,2277204	-0,7073402	0,76797606	-1,0419352	-0,745531	NA	1,26582278
0	Bor012	Strand på Näsudden i Frisjön	100	2	19,6	3	2,33333333	3	0	1	0	NA	2	630	0	2010	0	0,375	0	0,1875	0,375	-0,9808293	0,07016	3,6	19,732	1,44	2,58166667	2,95	0	2,11774609	6,8312248	0,72918939	1,03813239	1,27425954	0	0,79	-0,7555202	-0,019323	2,13936189	-0,2392116	0,03923847	NA	2,53164557
1	Göt009a	Högsjön ö klippstrand	1	2	14,4	1	3	3	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,9475787	-1,0947861	1,45410881	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	2	1	21	1	1	1	1	1	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	0,24959193	-1,0947861	-1,2525887	-1,3942487	0,75758948	0
1	Göt009a	Högsjön ö klippstrand	3	3	21,5	3	1,33333333	2	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	0,34028667	0,55150878	-0,8014725	-0,5388814	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	4	2	14,1	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-1,0019955	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	5	2	17,2	1	2	2	0	0	0	NA	1	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,4396881	-1,0947861	0,10076004	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	6	2	14,2	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,9838566	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	7	1	23,2	3	1,33333333	2	0	2	0	NA	1	80	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	0,64864879	0,55150878	-0,8014725	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	8	2	17	2	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,475966	-0,2716387	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	9	1	17,3	2	2	3	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-0,4215492	-0,2716387	0,10076004	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	10	1	16,1	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-0,6392165	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	11	2	18,7	3	2,33333333	4	2	1	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,1676039	0,55150878	0,5518763	1,17185322	1,87169167	0
1	Göt009a	Högsjön ö klippstrand	12	2	22,1	2	3	4	0	1	0	0	0	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	0,44912036	-0,2716387	1,45410881	1,17185322	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	13	2	25,7	3	1,33333333	2	0	2	0	NA	1	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	1,1021225	0,55150878	-0,8014725	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	14	2	17,6	5	1,4	3	1	4	1	0	0	0	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,3671323	2,19780364	-0,7112492	0,31648591	0,75758948	0
1	Göt009a	Högsjön ö klippstrand	15	2	15,1	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,820606	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	16	2	17,8	1	1	1	0	2	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,3308544	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	17	2	15	2	2	3	0	2	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,838745	-0,2716387	0,10076004	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	18	3	17,7	4	1	1	1	2	1	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	-0,3489934	1,37465621	-1,2525887	-1,3942487	0,75758948	0
1	Göt009a	Högsjön ö klippstrand	19	3	25,8	7	2,57142857	4	0	3	0	NA	3	165	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	1,12026145	3,8440985	0,87410219	1,17185322	-0,3565127	10,7142857
1	Göt009a	Högsjön ö klippstrand	20	1	18,3	4	1,25	2	0	0	0	NA	4	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-0,2401597	1,37465621	-0,9142515	-0,5388814	-0,3565127	14,2857143
1	Göt009a	Högsjön ö klippstrand	21	3	22,5	4	2,25	4	3	3	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	0,52167615	1,37465621	0,43909723	1,17185322	2,98579385	0
1	Göt009a	Högsjön ö klippstrand	22	2	26,2	2	2	3	2	3	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	1,19281724	-0,2716387	0,10076004	0,31648591	1,87169167	0
1	Göt009a	Högsjön ö klippstrand	23	2	23,2	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	0,64864879	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	24	4	17	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	1,36809579	-0,475966	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	25	3	13,3	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	-1,1471071	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	26	2	12	2	2	3	0	2	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-1,3829134	-0,2716387	0,10076004	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	27	1	11,2	1	3	3	0	0	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-1,528025	-1,0947861	1,45410881	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	28	2	16,4	2	1,5	2	0	1	0	NA	1	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,5847997	-0,2716387	-0,5759143	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	29	1	13,2	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-1,165246	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	30	2	14,3	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,9657176	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	31	3	21	2	2	3	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	0,24959193	-0,2716387	0,10076004	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	32	2	15,7	1	1	1	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,7117723	-1,0947861	-1,2525887	-1,3942487	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	33	1	18,4	3	1,66666667	3	0	3	0	90	0	40	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-0,2220207	0,55150878	-0,3503562	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	34	3	18,3	1	2	2	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	-0,2401597	-1,0947861	0,10076004	-0,5388814	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	35	5	22,5	3	2	4	0	2	0	NA	1	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	2,14103126	0,52167615	0,55150878	0,10076004	1,17185322	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	36	2	17,3	3	3	4	1	3	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,4215492	0,55150878	1,45410881	1,17185322	0,75758948	0
1	Göt009a	Högsjön ö klippstrand	37	1	33,6	4	2,75	4	6	5	0	10	0	220	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	2,53509942	1,37465621	1,11577162	1,17185322	6,32810039	0
1	Göt009a	Högsjön ö klippstrand	38	1	17	1	1	1	0	0	0	NA	1	280	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	-0,475966	-1,0947861	-1,2525887	-1,3942487	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	39	1	22,6	2	1,5	2	0	1	0	NA	1	240	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	0,5398151	-0,2716387	-0,5759143	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	40	2	24	2	2	3	0	1	1	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	0,79376038	-0,2716387	0,10076004	0,31648591	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	41	1	27,3	5	1	1	0	3	0	NA	2	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	1,39234567	2,19780364	-1,2525887	-1,3942487	-0,3565127	7,14285714
1	Göt009a	Högsjön ö klippstrand	42	2	16	3	2,66666667	5	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	-0,6573555	0,55150878	1,00299256	2,02722053	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	43	1	26,4	3	1,33333333	2	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	1,22909514	0,55150878	-0,8014725	-0,5388814	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	44	3	20,8	1	2	2	0	0	0	NA	1	40	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	0,21331403	-1,0947861	0,10076004	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	45	1	23,6	2	1,5	2	0	1	0	NA	1	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	0,72120459	-0,2716387	-0,5759143	-0,5388814	-0,3565127	3,57142857
1	Göt009a	Högsjön ö klippstrand	46	1	24,9	2	2	3	2	2	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,9507106	0,95701091	-0,2716387	0,10076004	0,31648591	1,87169167	0
1	Göt009a	Högsjön ö klippstrand	47	2	21,1	2	1,5	2	2	1	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	0,26773088	-0,2716387	-0,5759143	-0,5388814	1,87169167	0
1	Göt009a	Högsjön ö klippstrand	48	2	22,4	3	2,66666667	4	2	3	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	0,50353721	0,55150878	1,00299256	1,17185322	1,87169167	0
1	Göt009a	Högsjön ö klippstrand	49	7	25,6	4	2	3	3	4	0	NA	0	NA	1	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	3,6869022	1,08398355	1,37465621	0,10076004	0,31648591	2,98579385	0
1	Göt009a	Högsjön ö klippstrand	50	3	28,2	3	2	3	0	0	0	NA	2	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	0,59516031	1,55559621	0,55150878	0,10076004	0,31648591	-0,3565127	7,14285714
1	Göt009a	Högsjön ö klippstrand	51	2	29,8	5	3,2	4	0	0	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	1,84581938	2,19780364	1,72477857	1,17185322	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	52	2	34,6	3	3	5	0	3	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	2,7164889	0,55150878	1,45410881	2,02722053	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	53	5	21,8	2	2,5	4	0	1	0	100	0	0	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	2,14103126	0,39470352	-0,2716387	0,77743443	1,17185322	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	54	4	22,7	2	1,5	2	0	2	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	1,36809579	0,55795405	-0,2716387	-0,5759143	-0,5388814	-0,3565127	0
1	Göt009a	Högsjön ö klippstrand	55	2	20,2	1	3	3	0	1	0	NA	0	NA	0	2010	0	0,375	1	0,1875	0,375	-0,9808293	19,88336	2,23	19,624	2,33	1,92554762	2,63	0,32	1,29376906	5,51299878	1,2148492	0,73890783	1,1690884	0,89758374	0,28	-0,1777752	0,10448034	-1,0947861	1,45410881	0,31648591	-0,3565127	0
